[#20] #VEHICLE0000000000001,98.67750677506774,[#20] #VEHICLE0000000000002,94.29810298102981,[#20] #VEHICLE0000000000003,96.41192411924119,[#20] #VEHICLE0000000000004,98.13550135501356,[#20] #VEHICLE0000000000005,95.15447154471545,[#20] #VEHICLE0000000000006,96.63956639566396,[#20] #VEHICLE0000000000007,97.10569105691057,[#20] #VEHICLE0000000000008,92.93224932249322
[#21] #VEHICLE0000000000001,98.73079492317969,[#21] #VEHICLE0000000000002,97.29936062601394,[#21] #VEHICLE0000000000003,93.08140089703217,[#21] #VEHICLE0000000000004,97.04170245252409,[#21] #VEHICLE0000000000005,98.95028151541177,[#21] #VEHICLE0000000000006,92.37522664376372,[#21] #VEHICLE0000000000007,99.27473995610269,[#21] #VEHICLE0000000000008,95.83929764290485
[#22] #VEHICLE0000000000001,98.2624649255342,[#22] #VEHICLE0000000000002,99.00712281459097,[#22] #VEHICLE0000000000003,98.71573494496006,[#22] #VEHICLE0000000000004,99.2013813943449,[#22] #VEHICLE0000000000005,96.97819987049428,[#22] #VEHICLE0000000000006,99.39563997409886,[#22] #VEHICLE0000000000007,99.40643211741852,[#22] #VEHICLE0000000000008,94.3557090438161
[#23] #VEHICLE0000000000001,93.46484572584724,[#23] #VEHICLE0000000000002,98.34092058674759,[#23] #VEHICLE0000000000003,89.39807789580172,[#23] #VEHICLE0000000000004,97.19777440566514,[#23] #VEHICLE0000000000005,93.73798684876074,[#23] #VEHICLE0000000000006,99.55488113302984,[#23] #VEHICLE0000000000007,92.34193222053617,[#23] #VEHICLE0000000000008,99.57511380880122
[#24] #VEHICLE0000000000001,93.02444512631686,[#24] #VEHICLE0000000000002,96.49176639050833,[#24] #VEHICLE0000000000003,95.56101053492891,[#24] #VEHICLE0000000000004,94.44614912549862,[#24] #VEHICLE0000000000005,96.7372404623095,[#24] #VEHICLE0000000000006,97.95438273499029,[#24] #VEHICLE0000000000007,92.09368927073744,[#24] #VEHICLE0000000000008,96.30766083665746
[#25] #VEHICLE0000000000001,95.61739892626274,[#25] #VEHICLE0000000000002,99.17826229867426,[#25] #VEHICLE0000000000003,98.882436726197,[#25] #VEHICLE0000000000004,97.9182644899748,[#25] #VEHICLE0000000000005,92.82349074175524,[#25] #VEHICLE0000000000006,97.8415689711844,[#25] #VEHICLE0000000000007,97.77582995507834,[#25] #VEHICLE0000000000008,95.89131149337132
[#26] #VEHICLE0000000000001,97.91233798357574,[#26] #VEHICLE0000000000002,96.26991194221827,[#26] #VEHICLE0000000000003,96.57663005837537,[#26] #VEHICLE0000000000004,94.45928564361333,[#26] #VEHICLE0000000000005,93.18294251508856,[#26] #VEHICLE0000000000006,98.42683288809737,[#26] #VEHICLE0000000000007,99.55476402493322,[#26] #VEHICLE0000000000008,99.85158800831108
[#27] #VEHICLE0000000000001,99.46192052980133,[#27] #VEHICLE0000000000002,95.35389072847681,[#27] #VEHICLE0000000000003,99.54470198675497,[#27] #VEHICLE0000000000004,97.13369205298014,[#27] #VEHICLE0000000000005,99.68956953642383,[#27] #VEHICLE0000000000006,99.29635761589404,[#27] #VEHICLE0000000000007,98.86175496688742,[#27] #VEHICLE0000000000008,98.25124172185431
[#28] #VEHICLE0000000000001,99.63470319634703,[#28] #VEHICLE0000000000002,96.1136478944698,[#28] #VEHICLE0000000000003,98.14307458143074,[#28] #VEHICLE0000000000004,99.52308472856419,[#28] #VEHICLE0000000000005,99.73617453069508,[#28] #VEHICLE0000000000006,96.92541856925419,[#28] #VEHICLE0000000000007,99.28970065956368,[#28] #VEHICLE0000000000008,97.09791983764586
[#29] #VEHICLE0000000000001,96.49817948168773,[#29] #VEHICLE0000000000002,99.2825016063397,[#29] #VEHICLE0000000000003,96.00556864424931,[#29] #VEHICLE0000000000004,94.1207967444849,[#29] #VEHICLE0000000000005,99.61447847504819,[#29] #VEHICLE0000000000006,93.38188048832727,[#29] #VEHICLE0000000000007,92.11822660098522,[#29] #VEHICLE0000000000008,94.40993788819875
[#30] #VEHICLE0000000000001,93.27435312024353,[#30] #VEHICLE0000000000002,95.79528158295282,[#30] #VEHICLE0000000000003,97.52663622526636,[#30] #VEHICLE0000000000004,99.56240487062405,[#30] #VEHICLE0000000000005,98.89649923896499,[#30] #VEHICLE0000000000006,93.85464231354642,[#30] #VEHICLE0000000000007,97.05098934550989,[#30] #VEHICLE0000000000008,98.8013698630137
