[#14] #VEHICLE0000000000001,99.8434850658667,[#14] #VEHICLE0000000000002,99.79783487674449,[#14] #VEHICLE0000000000003,99.75870614321116,[#14] #VEHICLE0000000000004,98.80657362723359,[#14] #VEHICLE0000000000005,97.8218338333116
[#15] #VEHICLE0000000000001,99.1404843486846,[#15] #VEHICLE0000000000002,99.83738893083222,[#15] #VEHICLE0000000000003,99.8257738544631,[#15] #VEHICLE0000000000004,99.27986526511413,[#15] #VEHICLE0000000000005,99.90707938904698
[#16] #VEHICLE0000000000001,95.19752618957466,[#16] #VEHICLE0000000000002,99.8169885144516,[#16] #VEHICLE0000000000003,97.98687365896757,[#16] #VEHICLE0000000000004,96.08102991291177,[#16] #VEHICLE0000000000005,99.93058185030922
[#17] #VEHICLE0000000000001,99.92698307334882,[#17] #VEHICLE0000000000002,99.76103551277797,[#17] #VEHICLE0000000000003,99.5552605376701,[#17] #VEHICLE0000000000004,97.82276800531032,[#17] #VEHICLE0000000000005,99.17690009956853
[#18] #VEHICLE0000000000001,99.91625869621231,[#18] #VEHICLE0000000000002,99.84540066993043,[#18] #VEHICLE0000000000003,99.87116722494203,[#18] #VEHICLE0000000000004,99.84540066993043,[#18] #VEHICLE0000000000005,98.31229064674054
[#19] #VEHICLE0000000000001,99.62974784551548,[#19] #VEHICLE0000000000002,97.79125438876476,[#19] #VEHICLE0000000000003,98.35939993616341,[#19] #VEHICLE0000000000004,98.26364506862431,[#19] #VEHICLE0000000000005,99.9042451324609
[#20] #VEHICLE0000000000001,97.09236412137379,[#20] #VEHICLE0000000000002,96.67222407469156,[#20] #VEHICLE0000000000003,99.84661553851284,[#20] #VEHICLE0000000000004,99.83994664888296,[#20] #VEHICLE0000000000005,99.92664221407136
[#21] #VEHICLE0000000000001,94.74253707593407,[#21] #VEHICLE0000000000002,95.88186620838903,[#21] #VEHICLE0000000000003,97.30125389854243,[#21] #VEHICLE0000000000004,97.01483037362357,[#21] #VEHICLE0000000000005,97.95048055502514
[#22] #VEHICLE0000000000001,99.87083440971325,[#22] #VEHICLE0000000000002,99.77396021699819,[#22] #VEHICLE0000000000003,98.21105657452854,[#22] #VEHICLE0000000000004,95.65357788685094,[#22] #VEHICLE0000000000005,96.91294239214673
[#23] #VEHICLE0000000000001,99.26168464304057,[#23] #VEHICLE0000000000002,94.01643554185927,[#23] #VEHICLE0000000000003,99.768875192604,[#23] #VEHICLE0000000000004,99.84591679506933,[#23] #VEHICLE0000000000005,99.11402157164869
[#24] #VEHICLE0000000000001,99.92293860775752,[#24] #VEHICLE0000000000002,98.17621371692782,[#24] #VEHICLE0000000000003,99.90367325969689,[#24] #VEHICLE0000000000004,98.65784741844335,[#24] #VEHICLE0000000000005,99.87798612894939
[#25] #VEHICLE0000000000001,99.53372707491451,[#25] #VEHICLE0000000000002,99.87566055331054,[#25] #VEHICLE0000000000003,99.87566055331054,[#25] #VEHICLE0000000000004,99.89431147031395,[#25] #VEHICLE0000000000005,99.91917935965185
[#26] #VEHICLE0000000000001,94.91848768643774,[#26] #VEHICLE0000000000002,98.56630824372759,[#26] #VEHICLE0000000000003,99.87859868192854,[#26] #VEHICLE0000000000004,97.68181292634986,[#26] #VEHICLE0000000000005,98.97676031911203
[#27] #VEHICLE0000000000001,99.6213822755567,[#27] #VEHICLE0000000000002,95.74536353718797,[#27] #VEHICLE0000000000003,99.83956876082911,[#27] #VEHICLE0000000000004,95.27690431880896,[#27] #VEHICLE0000000000005,97.65770390810499
[#28] #VEHICLE0000000000001,95.07083825265643,[#28] #VEHICLE0000000000002,94.91145218417945,[#28] #VEHICLE0000000000003,95.07083825265643,[#28] #VEHICLE0000000000004,99.90554899645808,[#28] #VEHICLE0000000000005,98.50059031877214
[#29] #VEHICLE0000000000001,99.82546864899805,[#29] #VEHICLE0000000000002,99.70265029088559,[#29] #VEHICLE0000000000003,98.88170652876536,[#29] #VEHICLE0000000000004,99.52165481577246,[#29] #VEHICLE0000000000005,99.72204266321913
[#30] #VEHICLE0000000000001,99.79200519987,[#30] #VEHICLE0000000000002,99.15502112447189,[#30] #VEHICLE0000000000003,99.87650308742282,[#30] #VEHICLE0000000000004,98.24504387390314,[#30] #VEHICLE0000000000005,98.7910302242444
